Case ID,Activity,Complete Timestamp,amount,article,dismissal,expense,lastSent,matricola,notificationType,org:resource,paymentAmount,points,totalPaymentAmount,vehicleClass,Label
A26413,Send Appeal to Prefecture,2008-11-28,,,NIL,,,,,,,,,,1
A26413,Receive Result Appeal from Prefecture,2008-12-04,,,,,,,,,,,,,1
A26413,Notify Result Appeal to Offender,2008-12-16,,,,,,,,,,,,,1
A26532,Create Fine,2007-12-30,36.0,157.0,NIL,,,,,559.0,,0.0,0.0,A,1
A26532,Send Fine,2008-03-01,,,,26.0,,,,,,,,,1
A26532,Insert Fine Notification,2008-03-10,,,,,P,,P,,,,,,1
A26532,Insert Date Appeal to Prefecture,2008-03-27,,,,,,,,,,,,,1
A26532,Send Appeal to Prefecture,2008-04-23,,,NIL,,,,,,,,,,1
A26532,Receive Result Appeal from Prefecture,2008-04-30,,,,,,,,,,,,,1
A26532,Notify Result Appeal to Offender,2008-05-05,,,,,,,,,,,,,1
A26532,Add penalty,2008-05-09,74.0,,,,,,,,,,,,1
A26598,Create Fine,2008-02-12,36.0,157.0,NIL,,,,,538.0,,0.0,0.0,A,0
A26598,Send Fine,2008-04-17,,,,26.0,,,,,,,,,0
A26598,Insert Fine Notification,2008-04-26,,,,,P,,P,,,,,,0
A26598,Insert Date Appeal to Prefecture,2008-05-05,,,,,,,,,,,,,0
A26598,Send Appeal to Prefecture,2008-06-16,,,NIL,,,,,,,,,,0
A26598,Receive Result Appeal from Prefecture,2008-06-23,,,,,,,,,,,,,0
A26598,Add penalty,2008-06-25,74.0,,,,,,,,,,,,0
A26598,Notify Result Appeal to Offender,2008-06-27,,,,,,,,,,,,,0
A26902,Create Fine,2008-06-25,36.0,157.0,NIL,,,,,550.0,,0.0,0.0,A,0
A26902,Send Fine,2008-09-03,,,,26.0,,,,,,,,,0
A26902,Insert Fine Notification,2008-09-08,,,,,P,,P,,,,,,0
A26902,Insert Date Appeal to Prefecture,2008-09-29,,,,,,,,,,,,,0
A26902,Add penalty,2008-11-07,74.0,,,,,,,,,,,,0
A26902,Send Appeal to Prefecture,2008-11-28,,,NIL,,,,,,,,,,0
A26902,Receive Result Appeal from Prefecture,2009-02-12,,,,,,,,,,,,,0
A26902,Notify Result Appeal to Offender,2009-02-20,,,,,,,,,,,,,0
A27067,Create Fine,2008-01-18,36.0,157.0,NIL,,,,,559.0,,0.0,0.0,A,1
A27067,Send Fine,2008-03-01,,,,26.0,,,,,,,,,1
A27067,Insert Fine Notification,2008-03-10,,,,,P,,P,,,,,,1
A27067,Insert Date Appeal to Prefecture,2008-03-27,,,,,,,,,,,,,1
A27067,Send Appeal to Prefecture,2008-04-23,,,NIL,,,,,,,,,,1
A27067,Receive Result Appeal from Prefecture,2008-04-30,,,,,,,,,,,,,1
A27067,Notify Result Appeal to Offender,2008-05-05,,,,,,,,,,,,,1
A27067,Add penalty,2008-05-09,74.0,,,,,,,,,,,,1
A27320,Create Fine,2008-07-14,36.0,157.0,NIL,,,,,550.0,,0.0,0.0,A,0
A27320,Send Fine,2008-09-11,,,,26.0,,,,,,,,,0
A27320,Insert Fine Notification,2008-09-26,,,,,P,,P,,,,,,0
A27320,Insert Date Appeal to Prefecture,2008-10-28,,,,,,,,,,,,,0
A27320,Add penalty,2008-11-25,74.0,,,,,,,,,,,,0
A27320,Send Appeal to Prefecture,2008-12-19,,,NIL,,,,,,,,,,0
A27320,Receive Result Appeal from Prefecture,2009-01-16,,,,,,,,,,,,,0
A27320,Notify Result Appeal to Offender,2009-01-26,,,,,,,,,,,,,0
A27823,Create Fine,2008-06-13,22.0,7.0,NIL,,,,,557.0,,0.0,0.0,A,0
A27823,Send Fine,2008-07-30,,,,26.0,,,,,,,,,0
A27823,Insert Fine Notification,2008-08-05,,,,,P,,P,,,,,,0
A27823,Insert Date Appeal to Prefecture,2008-09-22,,,,,,,,,,,,,0
A27823,Send Appeal to Prefecture,2008-10-03,,,NIL,,,,,,,,,,0
A27823,Add penalty,2008-10-04,44.0,,,,,,,,,,,,0
A27823,Receive Result Appeal from Prefecture,2008-11-27,,,,,,,,,,,,,0
A27823,Notify Result Appeal to Offender,2008-12-04,,,,,,,,,,,,,0
A28156,Create Fine,2008-04-20,36.0,157.0,NIL,,,,,561.0,,0.0,0.0,A,0
A28156,Send Fine,2008-07-14,,,,26.0,,,,,,,,,0
A28156,Insert Fine Notification,2008-08-01,,,,,P,,P,,,,,,0
A28156,Insert Date Appeal to Prefecture,2008-09-16,,,,,,,,,,,,,0
A28156,Add penalty,2008-09-30,74.0,,,,,,,,,,,,0
A28156,Send Appeal to Prefecture,2008-10-17,,,NIL,,,,,,,,,,0
A28156,Receive Result Appeal from Prefecture,2008-10-21,,,,,,,,,,,,,0
A28156,Notify Result Appeal to Offender,2008-10-25,,,,,,,,,,,,,0
A28691,Create Fine,2008-04-06,36.0,157.0,NIL,,,,,559.0,,0.0,0.0,A,0
A28691,Send Fine,2008-06-05,,,,26.0,,,,,,,,,0
A28691,Insert Fine Notification,2008-06-13,,,,,P,,P,,,,,,0
A28691,Add penalty,2008-08-12,74.0,,,,,,,,,,,,0
A28691,Insert Date Appeal to Prefecture,2008-12-10,,,,,,,,,,,,,0
A28691,Send Appeal to Prefecture,2009-01-20,,,NIL,,,,,,,,,,0
A28691,Receive Result Appeal from Prefecture,2009-02-16,,,,,,,,,,,,,0
A28691,Notify Result Appeal to Offender,2009-02-20,,,,,,,,,,,,,0
A29332,Create Fine,2008-05-09,36.0,157.0,NIL,,,,,559.0,,0.0,0.0,A,1
A29332,Send Fine,2008-07-14,,,,26.0,,,,,,,,,1
A29332,Insert Fine Notification,2008-07-22,,,,,P,,P,,,,,,1
A29332,Add penalty,2008-09-20,74.0,,,,,,,,,,,,1
A29332,Insert Date Appeal to Prefecture,2008-10-06,,,,,,,,,,,,,1
A29332,Send Appeal to Prefecture,2008-11-06,,,NIL,,,,,,,,,,1
A29332,Receive Result Appeal from Prefecture,2009-01-21,,,,,,,,,,,,,1
A29332,Notify Result Appeal to Offender,2009-03-06,,,,,,,,,,,,,1
A29455,Create Fine,2008-06-25,36.0,157.0,NIL,,,,,538.0,,0.0,0.0,A,1
A29455,Send Fine,2008-09-03,,,,26.0,,,,,,,,,1
A29455,Insert Fine Notification,2008-09-11,,,,,P,,P,,,,,,1
A29455,Insert Date Appeal to Prefecture,2008-09-16,,,,,,,,,,,,,1
A29455,Send Appeal to Prefecture,2008-10-17,,,NIL,,,,,,,,,,1
A29455,Receive Result Appeal from Prefecture,2008-11-06,,,,,,,,,,,,,1
A29455,Add penalty,2008-11-10,74.0,,,,,,,,,,,,1
A29455,Notify Result Appeal to Offender,2008-11-13,,,,,,,,,,,,,1
A30343,Create Fine,2008-07-02,36.0,157.0,NIL,,,,,557.0,,0.0,0.0,A,1
A30343,Send Fine,2008-09-11,,,,26.0,,,,,,,,,1
A30343,Insert Fine Notification,2008-09-23,,,,,P,,P,,,,,,1
A30343,Insert Date Appeal to Prefecture,2008-11-13,,,,,,,,,,,,,1
A30343,Add penalty,2008-11-22,74.0,,,,,,,,,,,,1
A30343,Send Appeal to Prefecture,2008-12-15,,,NIL,,,,,,,,,,1
A30343,Receive Result Appeal from Prefecture,2009-04-30,,,,,,,,,,,,,1
A30343,Notify Result Appeal to Offender,2009-05-09,,,,,,,,,,,,,1
A31837,Create Fine,2008-06-22,36.0,157.0,NIL,,,,,562.0,,0.0,0.0,A,0
A31837,Send Fine,2008-09-03,,,,26.0,,,,,,,,,0
A31837,Insert Fine Notification,2008-09-09,,,,,P,,P,,,,,,0
A31837,Insert Date Appeal to Prefecture,2008-10-21,,,,,,,,,,,,,0
A31837,Add penalty,2008-11-08,74.0,,,,,,,,,,,,0
A31837,Send Appeal to Prefecture,2008-11-12,,,NIL,,,,,,,,,,0
A31837,Receive Result Appeal from Prefecture,2008-11-28,,,,,,,,,,,,,0
A31837,Notify Result Appeal to Offender,2008-12-04,,,,,,,,,,,,,0
A32200,Create Fine,2008-06-22,36.0,157.0,NIL,,,,,560.0,,0.0,0.0,A,0
A32200,Send Fine,2008-09-03,,,,26.0,,,,,,,,,0
A32200,Insert Fine Notification,2008-09-09,,,,,P,,P,,,,,,0
A32200,Insert Date Appeal to Prefecture,2008-10-21,,,,,,,,,,,,,0
A32200,Add penalty,2008-11-08,74.0,,,,,,,,,,,,0
A32200,Send Appeal to Prefecture,2008-11-12,,,NIL,,,,,,,,,,0
A32200,Receive Result Appeal from Prefecture,2008-11-28,,,,,,,,,,,,,0
A32200,Notify Result Appeal to Offender,2008-12-04,,,,,,,,,,,,,0
A32224,Create Fine,2008-07-20,36.0,157.0,NIL,,,,,562.0,,0.0,0.0,A,0
A32224,Send Fine,2008-10-11,,,,26.0,,,,,,,,,0
A32224,Insert Fine Notification,2008-10-20,,,,,P,,P,,,,,,0
A32224,Insert Date Appeal to Prefecture,2008-11-07,,,,,,,,,,,,,0
A32224,Send Appeal to Prefecture,2008-12-15,,,NIL,,,,,,,,,,0
A32224,Add penalty,2008-12-19,74.0,,,,,,,,,,,,0
A32224,Receive Result Appeal from Prefecture,2009-02-06,,,,,,,,,,,,,0
A32224,Notify Result Appeal to Offender,2009-02-13,,,,,,,,,,,,,0
A32242,Create Fine,2008-07-25,36.0,157.0,NIL,,,,,562.0,,0.0,0.0,A,0
A32242,Send Fine,2008-10-11,,,,26.0,,,,,,,,,0
A32242,Insert Fine Notification,2008-10-17,,,,,P,,P,,,,,,0
A32242,Insert Date Appeal to Prefecture,2008-11-05,,,,,,,,,,,,,0
A32242,Send Appeal to Prefecture,2008-12-15,,,NIL,,,,,,,,,,0
A32242,Add penalty,2008-12-16,74.0,,,,,,,,,,,,0
A32242,Receive Result Appeal from Prefecture,2009-03-09,,,,,,,,,,,,,0
A32242,Notify Result Appeal to Offender,2009-03-13,,,,,,,,,,,,,0
A32338,Create Fine,2008-06-29,36.0,157.0,NIL,,,,,566.0,,0.0,0.0,A,1
A32338,Send Fine,2008-09-03,,,,26.0,,,,,,,,,1
A32338,Insert Fine Notification,2008-09-08,,,,,P,,P,,,,,,1
A32338,Add penalty,2008-11-07,74.0,,,,,,,,,,,,1
A32338,Insert Date Appeal to Prefecture,2008-11-17,,,,,,,,,,,,,1
A32338,Send Appeal to Prefecture,2008-12-15,,,NIL,,,,,,,,,,1
A32338,Receive Result Appeal from Prefecture,2009-04-30,,,,,,,,,,,,,1
A32338,Notify Result Appeal to Offender,2009-05-09,,,,,,,,,,,,,1
A32381,Create Fine,2008-06-28,36.0,157.0,NIL,,,,,560.0,,0.0,0.0,A,1
A32381,Send Fine,2008-09-03,,,,26.0,,,,,,,,,1
A32381,Insert Fine Notification,2008-09-08,,,,,P,,P,,,,,,1
A32381,Add penalty,2008-11-07,74.0,,,,,,,,,,,,1
A32381,Insert Date Appeal to Prefecture,2008-11-17,,,,,,,,,,,,,1
A32381,Send Appeal to Prefecture,2008-12-15,,,NIL,,,,,,,,,,1
A32381,Receive Result Appeal from Prefecture,2009-04-30,,,,,,,,,,,,,1
A32381,Notify Result Appeal to Offender,2009-05-09,,,,,,,,,,,,,1
A32535,Create Fine,2008-07-04,36.0,157.0,NIL,,,,,566.0,,0.0,0.0,A,1
A32535,Send Fine,2008-09-11,,,,26.0,,,,,,,,,1
A32535,Insert Fine Notification,2008-09-25,,,,,P,,P,,,,,,1
A32535,Insert Date Appeal to Prefecture,2008-10-09,,,,,,,,,,,,,1
A32535,Add penalty,2008-11-24,74.0,,,,,,,,,,,,1
A32535,Send Appeal to Prefecture,2008-12-19,,,NIL,,,,,,,,,,1
A32535,Receive Result Appeal from Prefecture,2009-04-30,,,,,,,,,,,,,1
A32535,Notify Result Appeal to Offender,2009-05-07,,,,,,,,,,,,,1
A32727,Create Fine,2008-07-08,36.0,157.0,NIL,,,,,566.0,,0.0,0.0,A,1
A32727,Send Fine,2008-09-11,,,,26.0,,,,,,,,,1
A32727,Insert Date Appeal to Prefecture,2008-09-23,,,,,,,,,,,,,1
A32727,Insert Fine Notification,2008-09-23,,,,,P,,P,,,,,,1
A32727,Add penalty,2008-11-22,74.0,,,,,,,,,,,,1
A32727,Send Appeal to Prefecture,2008-12-15,,,NIL,,,,,,,,,,1
A32727,Receive Result Appeal from Prefecture,2009-02-04,,,,,,,,,,,,,1
A32727,Notify Result Appeal to Offender,2009-02-07,,,,,,,,,,,,,1
A33567,Create Fine,2008-07-20,36.0,7.0,NIL,,,,,559.0,,0.0,0.0,A,0
A33567,Send Fine,2008-10-11,,,,26.0,,,,,,,,,0
A33567,Insert Fine Notification,2008-10-21,,,,,P,,P,,,,,,0
A33567,Insert Date Appeal to Prefecture,2008-11-05,,,,,,,,,,,,,0
A33567,Send Appeal to Prefecture,2008-12-15,,,NIL,,,,,,,,,,0
A33567,Add penalty,2008-12-20,74.0,,,,,,,,,,,,0
A33567,Receive Result Appeal from Prefecture,2009-02-06,,,,,,,,,,,,,0
A33567,Notify Result Appeal to Offender,2009-02-12,,,,,,,,,,,,,0
A33741,Create Fine,2008-07-23,36.0,157.0,NIL,,,,,565.0,,0.0,0.0,A,1
A33741,Send Fine,2008-10-11,,,,26.0,,,,,,,,,1
A33741,Insert Fine Notification,2008-11-27,,,,,P,,P,,,,,,1
A33741,Insert Date Appeal to Prefecture,2008-12-17,,,,,,,,,,,,,1
A33741,Add penalty,2009-01-26,74.0,,,,,,,,,,,,1
A33741,Send Appeal to Prefecture,2009-01-27,,,NIL,,,,,,,,,,1
A33741,Receive Result Appeal from Prefecture,2009-02-19,,,,,,,,,,,,,1
A33741,Notify Result Appeal to Offender,2009-03-04,,,,,,,,,,,,,1
A34112,Create Fine,2008-07-27,36.0,157.0,NIL,,,,,559.0,,0.0,0.0,A,1
A34112,Send Fine,2008-10-21,,,,26.0,,,,,,,,,1
A34112,Insert Fine Notification,2008-10-28,,,,,P,,P,,,,,,1
A34112,Add penalty,2008-12-27,74.0,,,,,,,,,,,,1
A34112,Insert Date Appeal to Prefecture,2008-12-29,,,,,,,,,,,,,1
A34112,Send Appeal to Prefecture,2009-01-30,,,NIL,,,,,,,,,,1
A34112,Receive Result Appeal from Prefecture,2009-04-30,,,,,,,,,,,,,1
A34112,Notify Result Appeal to Offender,2009-05-06,,,,,,,,,,,,,1
A34160,Create Fine,2008-08-03,36.0,7.0,NIL,,,,,559.0,,0.0,0.0,A,1
A34160,Send Fine,2008-10-21,,,,26.0,,,,,,,,,1
A34160,Insert Fine Notification,2008-10-28,,,,,P,,P,,,,,,1
A34160,Add penalty,2008-12-27,74.0,,,,,,,,,,,,1
A34160,Insert Date Appeal to Prefecture,2009-08-06,,,,,,,,,,,,,1
A34160,Send Appeal to Prefecture,2009-09-21,,,NIL,,,,,,,,,,1
A34160,Receive Result Appeal from Prefecture,2009-11-03,,,,,,,,,,,,,1
A34160,Notify Result Appeal to Offender,2009-11-07,,,,,,,,,,,,,1
A35306,Create Fine,2008-10-19,36.0,157.0,NIL,,,,,541.0,,0.0,0.0,A,0
A35306,Send Fine,2009-01-14,,,,26.0,,,,,,,,,0
A35306,Insert Fine Notification,2009-01-27,,,,,P,,P,,,,,,0
A35306,Add penalty,2009-03-28,74.0,,,,,,,,,,,,0
A35306,Insert Date Appeal to Prefecture,2009-04-01,,,,,,,,,,,,,0
A35306,Send Appeal to Prefecture,2009-05-04,,,NIL,,,,,,,,,,0
A35306,Receive Result Appeal from Prefecture,2009-05-20,,,,,,,,,,,,,0
A35306,Notify Result Appeal to Offender,2009-06-03,,,,,,,,,,,,,0
A35999,Create Fine,2008-10-03,36.0,157.0,NIL,,,,,561.0,,0.0,0.0,A,1
A35999,Send Fine,2009-01-14,,,,26.0,,,,,,,,,1
A35999,Insert Fine Notification,2009-01-24,,,,,P,,P,,,,,,1
A35999,Add penalty,2009-03-25,74.0,,,,,,,,,,,,1
A35999,Insert Date Appeal to Prefecture,2009-04-01,,,,,,,,,,,,,1
A35999,Send Appeal to Prefecture,2009-05-22,,,NIL,,,,,,,,,,1
A35999,Receive Result Appeal from Prefecture,2009-06-05,,,,,,,,,,,,,1
A35999,Notify Result Appeal to Offender,2009-06-20,,,,,,,,,,,,,1
A36129,Create Fine,2008-11-01,36.0,157.0,NIL,,,,,536.0,,0.0,0.0,A,0
A36129,Send Fine,2009-01-14,,,,26.0,,,,,,,,,0
A36129,Insert Fine Notification,2009-01-26,,,,,P,,P,,,,,,0
A36129,Insert Date Appeal to Prefecture,2009-02-26,,,,,,,,,,,,,0
A36129,Send Appeal to Prefecture,2009-03-10,,,NIL,,,,,,,,,,0
A36129,Add penalty,2009-03-27,74.0,,,,,,,,,,,,0
A36129,Receive Result Appeal from Prefecture,2009-04-30,,,,,,,,,,,,,0
A36129,Notify Result Appeal to Offender,2009-05-06,,,,,,,,,,,,,0
A36164,Create Fine,2008-09-27,36.0,157.0,NIL,,,,,541.0,,0.0,0.0,A,0
A36164,Send Fine,2009-01-03,,,,26.0,,,,,,,,,0
A36164,Insert Fine Notification,2009-01-12,,,,,P,,P,,,,,,0
A36164,Insert Date Appeal to Prefecture,2009-02-19,,,,,,,,,,,,,0
A36164,Send Appeal to Prefecture,2009-03-10,,,NIL,,,,,,,,,,0
A36164,Add penalty,2009-03-13,74.0,,,,,,,,,,,,0
A36164,Receive Result Appeal from Prefecture,2009-04-29,,,,,,,,,,,,,0
A36164,Notify Result Appeal to Offender,2009-05-05,,,,,,,,,,,,,0
A36913,Create Fine,2008-11-23,36.0,157.0,NIL,,,,,541.0,,0.0,0.0,A,1
A36913,Send Fine,2009-04-01,,,,26.0,,,,,,,,,1
A36913,Insert Fine Notification,2009-04-10,,,,,P,,P,,,,,,1
A36913,Add penalty,2009-06-09,74.0,,,,,,,,,,,,1
A36913,Insert Date Appeal to Prefecture,2009-06-16,,,,,,,,,,,,,1
A36913,Send Appeal to Prefecture,2009-09-21,,,NIL,,,,,,,,,,1
A36913,Receive Result Appeal from Prefecture,2009-12-02,,,,,,,,,,,,,1
A36913,Notify Result Appeal to Offender,2009-12-09,,,,,,,,,,,,,1
A37014,Create Fine,2008-10-23,36.0,157.0,NIL,,,,,559.0,,0.0,0.0,A,0
A37014,Send Fine,2009-01-14,,,,26.0,,,,,,,,,0
A37014,Insert Fine Notification,2009-01-23,,,,,P,,P,,,,,,0
A37014,Add penalty,2009-03-24,74.0,,,,,,,,,,,,0
A37014,Insert Date Appeal to Prefecture,2009-04-01,,,,,,,,,,,,,0
A37014,Send Appeal to Prefecture,2009-05-04,,,NIL,,,,,,,,,,0
A37014,Receive Result Appeal from Prefecture,2009-05-18,,,,,,,,,,,,,0
A37014,Notify Result Appeal to Offender,2009-05-23,,,,,,,,,,,,,0
A373,Create Fine,2006-08-03,35.0,157.0,NIL,,,,,557.0,,0.0,0.0,A,0
A373,Send Fine,2006-12-12,,,,22.0,,,,,,,,,0
A373,Insert Fine Notification,2007-01-02,,,,,P,,P,,,,,,0
A373,Insert Date Appeal to Prefecture,2007-02-06,,,,,,,,,,,,,0
A373,Add penalty,2007-03-03,71.5,,,,,,,,,,,,0
A373,Send Appeal to Prefecture,2007-03-23,,,NIL,,,,,,,,,,0
A373,Receive Result Appeal from Prefecture,2007-06-20,,,,,,,,,,,,,0
A373,Notify Result Appeal to Offender,2007-07-04,,,,,,,,,,,,,0
A38093,Create Fine,2008-12-20,36.0,157.0,NIL,,,,,550.0,,0.0,0.0,A,1
A38093,Send Fine,2009-05-12,,,,26.0,,,,,,,,,1
A38093,Insert Fine Notification,2009-05-20,,,,,P,,P,,,,,,1
A38093,Insert Date Appeal to Prefecture,2009-07-10,,,,,,,,,,,,,1
A38093,Add penalty,2009-07-19,74.0,,,,,,,,,,,,1
A38093,Send Appeal to Prefecture,2009-09-14,,,NIL,,,,,,,,,,1
A38093,Receive Result Appeal from Prefecture,2009-12-02,,,,,,,,,,,,,1
A38093,Notify Result Appeal to Offender,2009-12-07,,,,,,,,,,,,,1
A41175,Create Fine,2009-06-18,38.0,157.0,NIL,,,,,541.0,,0.0,0.0,A,0
A41175,Send Fine,2009-09-18,,,,26.0,,,,,,,,,0
A41175,Insert Fine Notification,2009-09-28,,,,,P,,P,,,,,,0
A41175,Insert Date Appeal to Prefecture,2009-10-07,,,,,,,,,,,,,0
A41175,Add penalty,2009-11-27,77.5,,,,,,,,,,,,0
A41175,Send Appeal to Prefecture,2009-12-17,,,NIL,,,,,,,,,,0
A41175,Receive Result Appeal from Prefecture,2009-12-31,,,,,,,,,,,,,0
A41175,Notify Result Appeal to Offender,2010-01-09,,,,,,,,,,,,,0
A41329,Create Fine,2009-05-15,38.0,157.0,NIL,,,,,561.0,,0.0,0.0,A,0
A41329,Send Fine,2009-07-28,,,,26.0,,,,,,,,,0
A41329,Insert Fine Notification,2009-08-01,,,,,P,,P,,,,,,0
A41329,Add penalty,2009-09-30,77.5,,,,,,,,,,,,0
A41329,Insert Date Appeal to Prefecture,2009-10-02,,,,,,,,,,,,,0
A41329,Send Appeal to Prefecture,2009-11-02,,,NIL,,,,,,,,,,0
A41329,Receive Result Appeal from Prefecture,2010-01-12,,,,,,,,,,,,,0
A41329,Notify Result Appeal to Offender,2010-01-20,,,,,,,,,,,,,0
A42360,Create Fine,2009-06-20,38.0,157.0,NIL,,,,,538.0,,0.0,0.0,A,1
A42360,Send Fine,2009-09-18,,,,26.0,,,,,,,,,1
A42360,Insert Fine Notification,2009-09-29,,,,,P,,P,,,,,,1
A42360,Insert Date Appeal to Prefecture,2009-11-27,,,,,,,,,,,,,1
A42360,Add penalty,2009-11-28,77.5,,,,,,,,,,,,1
A42360,Send Appeal to Prefecture,2010-01-28,,,NIL,,,,,,,,,,1
A42360,Receive Result Appeal from Prefecture,2010-02-15,,,,,,,,,,,,,1
A42360,Notify Result Appeal to Offender,2010-02-24,,,,,,,,,,,,,1
A43197,Create Fine,2009-07-02,38.0,157.0,NIL,,,,,566.0,,0.0,0.0,A,1
A43197,Send Fine,2009-09-25,,,,26.0,,,,,,,,,1
A43197,Insert Fine Notification,2009-10-05,,,,,P,,P,,,,,,1
A43197,Insert Date Appeal to Prefecture,2009-10-07,,,,,,,,,,,,,1
A43197,Send Appeal to Prefecture,2009-11-23,,,NIL,,,,,,,,,,1
A43197,Add penalty,2009-12-04,77.5,,,,,,,,,,,,1
A43197,Receive Result Appeal from Prefecture,2010-01-12,,,,,,,,,,,,,1
A43197,Notify Result Appeal to Offender,2010-01-20,,,,,,,,,,,,,1
A43302,Create Fine,2009-06-18,38.0,157.0,NIL,,,,,568.0,,0.0,0.0,A,1
A43302,Send Fine,2009-09-18,,,,26.0,,,,,,,,,1
A43302,Insert Fine Notification,2009-09-28,,,,,P,,P,,,,,,1
A43302,Insert Date Appeal to Prefecture,2009-10-09,,,,,,,,,,,,,1
A43302,Add penalty,2009-11-27,77.5,,,,,,,,,,,,1
A43302,Receive Result Appeal from Prefecture,2010-03-08,,,,,,,,,,,,,1
A43302,Notify Result Appeal to Offender,2010-03-16,,,,,,,,,,,,,1
A43302,Send Appeal to Prefecture,2011-12-25,,,NIL,,,,,,,,,,1
A434,Create Fine,2006-07-30,35.0,157.0,NIL,,,,,564.0,,0.0,0.0,A,1
A434,Send Fine,2006-12-12,,,,22.0,,,,,,,,,1
A434,Insert Fine Notification,2007-01-05,,,,,P,,P,,,,,,1
A434,Insert Date Appeal to Prefecture,2007-01-12,,,,,,,,,,,,,1
A434,Send Appeal to Prefecture,2007-02-28,,,NIL,,,,,,,,,,1
A434,Add penalty,2007-03-06,71.5,,,,,,,,,,,,1
A434,Receive Result Appeal from Prefecture,2007-05-04,,,,,,,,,,,,,1
A434,Notify Result Appeal to Offender,2007-05-12,,,,,,,,,,,,,1
A43434,Create Fine,2009-06-16,38.0,157.0,NIL,,,,,567.0,,0.0,0.0,A,0
A43434,Send Fine,2009-09-18,,,,26.0,,,,,,,,,0
A43434,Insert Fine Notification,2009-09-29,,,,,P,,P,,,,,,0
A43434,Insert Date Appeal to Prefecture,2009-10-13,,,,,,,,,,,,,0
A43434,Send Appeal to Prefecture,2009-11-23,,,NIL,,,,,,,,,,0
A43434,Add penalty,2009-11-28,77.5,,,,,,,,,,,,0
A43434,Receive Result Appeal from Prefecture,2009-12-04,,,,,,,,,,,,,0
A43434,Notify Result Appeal to Offender,2009-12-14,,,,,,,,,,,,,0
A44560,Create Fine,2009-08-09,38.0,157.0,NIL,,,,,563.0,,0.0,0.0,A,0
A44560,Send Fine,2009-12-17,,,,26.0,,,,,,,,,0
A44560,Insert Fine Notification,2010-01-03,,,,,P,,P,,,,,,0
A44560,Add penalty,2010-03-04,77.5,,,,,,,,,,,,0
A44560,Insert Date Appeal to Prefecture,2010-05-28,,,,,,,,,,,,,0
A44560,Send Appeal to Prefecture,2010-07-23,,,NIL,,,,,,,,,,0
A44560,Receive Result Appeal from Prefecture,2010-09-21,,,,,,,,,,,,,0
A44560,Notify Result Appeal to Offender,2010-10-11,,,,,,,,,,,,,0
A44928,Create Fine,2009-08-02,38.0,157.0,NIL,,,,,567.0,,0.0,0.0,A,0
A44928,Send Fine,2009-12-09,,,,26.0,,,,,,,,,0
A44928,Insert Fine Notification,2009-12-16,,,,,P,,P,,,,,,0
A44928,Insert Date Appeal to Prefecture,2010-01-22,,,,,,,,,,,,,0
A44928,Add penalty,2010-02-14,77.5,,,,,,,,,,,,0
A44928,Send Appeal to Prefecture,2010-06-04,,,NIL,,,,,,,,,,0
A44928,Receive Result Appeal from Prefecture,2010-09-21,,,,,,,,,,,,,0
A44928,Appeal to Judge,2010-09-27,,,NIL,,,0.0,,0.0,,,,,0
A45118,Create Fine,2009-08-13,38.0,157.0,NIL,,,,,567.0,,0.0,0.0,A,1
A45118,Send Fine,2009-12-17,,,,26.0,,,,,,,,,1
A45118,Insert Fine Notification,2009-12-28,,,,,P,,P,,,,,,1
A45118,Insert Date Appeal to Prefecture,2010-01-29,,,,,,,,,,,,,1
A45118,Add penalty,2010-02-26,77.5,,,,,,,,,,,,1
A45118,Send Appeal to Prefecture,2010-05-18,,,NIL,,,,,,,,,,1
A45118,Receive Result Appeal from Prefecture,2010-11-03,,,,,,,,,,,,,1
A45118,Notify Result Appeal to Offender,2010-11-09,,,,,,,,,,,,,1
A45407,Create Fine,2009-08-11,38.0,157.0,NIL,,,,,568.0,,0.0,0.0,A,1
A45407,Send Fine,2009-12-17,,,,26.0,,,,,,,,,1
A45407,Insert Fine Notification,2009-12-28,,,,,P,,P,,,,,,1
A45407,Insert Date Appeal to Prefecture,2010-01-29,,,,,,,,,,,,,1
A45407,Add penalty,2010-02-26,77.5,,,,,,,,,,,,1
A45407,Send Appeal to Prefecture,2010-05-18,,,NIL,,,,,,,,,,1
A45407,Receive Result Appeal from Prefecture,2010-11-03,,,,,,,,,,,,,1
A45407,Notify Result Appeal to Offender,2010-11-09,,,,,,,,,,,,,1
A527,Create Fine,2006-08-04,35.0,157.0,NIL,,,,,558.0,,0.0,0.0,A,0
A527,Send Fine,2006-12-12,,,,22.0,,,,,,,,,0
A527,Insert Fine Notification,2007-01-05,,,,,P,,P,,,,,,0
A527,Insert Date Appeal to Prefecture,2007-02-08,,,,,,,,,,,,,0
A527,Add penalty,2007-03-06,71.5,,,,,,,,,,,,0
A527,Send Appeal to Prefecture,2007-03-23,,,NIL,,,,,,,,,,0
A527,Receive Result Appeal from Prefecture,2007-06-20,,,,,,,,,,,,,0
A527,Notify Result Appeal to Offender,2007-07-04,,,,,,,,,,,,,0
A5921,Create Fine,2006-12-07,21.0,7.0,NIL,,,,,550.0,,0.0,0.0,A,0
A5921,Send Fine,2007-04-05,,,,22.0,,,,,,,,,0
A5921,Insert Fine Notification,2007-04-13,,,,,P,,P,,,,,,0
A5921,Insert Date Appeal to Prefecture,2007-05-16,,,,,,,,,,,,,0
